Track name,Artist name,Album,Playlist name,Type,ISRC,Spotify - id
With You,Linkin Park,Hybrid Theory (Bonus Edition),Heavy Edge,Playlist,USWB10002400,5uuXtfqM7Wp3idCxyHeOll
Empty Walls,Serj Tankian,Elect the Dead,Heavy Edge,Playlist,USRE10701678,4N5osIQYBsQF5RGbVTnHdx
Breathe,Disturbed,Believe,Heavy Edge,Playlist,USRE10200803,2YI8DgxTPbBWoc1PSGMHPd
Waking the Demon,Bullet For My Valentine,Scream Aim Fire,Heavy Edge,Playlist,GBHQD0700039,299JPYezaCgoJqMKhoLxxY
Delusions of Saviour,Slayer,Repentless,Heavy Edge,Playlist,DED831500594,06WUUNf7q18NZfjIsQFsfa
Serpentine,Disturbed,Asylum (Deluxe Edition),Heavy Edge,Playlist,USRE11000559,2zkqwlyyvf1oPxWLxRPkFF
Zombie,The Cranberries,Halloween Absolute Classics,Heavy Edge,Playlist,USIR29400443,5TeATRfaXRnX3UZcnoGnq9
Lost Without You,Throw The Fight,Lost Without You,Heavy Edge,Playlist,DEA452301260,7LZQjkqciUCjK13rCQhGkR
Cover Your Tracks,Throw The Fight,Strangeworld,Heavy Edge,Playlist,DEA452301240,5Z4vJyPPzcnxdAI6kE7UWp
Ending Without Stories,Alesana,Try This With Your Eyes Closed,Heavy Edge,Playlist,USF270700102,4VIzuzT6RJjYIS1kj1mRHL
Heavydirtysoul,Twenty One Pilots,Blurryface,Heavy Edge,Playlist,USAT21500596,7i9763l5SSfOnqZ35VOcfy
